dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,123.309842,213.754012,104.334213,50.697051,-119.347950,0.000000,0.236802
0.020000,124.274829,213.975371,105.324285,48.310093,-119.347950,-0.000000,0.214181
0.020000,125.197711,214.165749,106.266617,45.923134,-119.347950,-0.000000,0.192696
0.020000,126.077428,214.328131,107.161210,43.536175,-119.347950,0.000000,0.172380
0.020000,126.913070,214.465394,108.008064,41.149216,-119.347950,0.000000,0.153251
0.020000,127.703872,214.580285,108.807179,38.762257,-119.347950,-0.000000,0.135320
0.020000,128.449193,214.675408,109.558554,36.375298,-119.347950,0.000000,0.118585
0.020000,129.148508,214.753212,110.262191,33.988339,-119.347950,0.000000,0.103039
0.020000,129.801389,214.815979,110.918088,31.601380,-119.347950,-0.000000,0.088670
0.020000,130.407496,214.865826,111.526246,29.214421,-119.347950,0.000000,0.075462
0.020000,130.966562,214.904699,112.086665,26.827462,-119.347950,0.000000,0.063395
0.020000,131.478379,214.934373,112.599344,24.440503,-119.347950,0.000000,0.052448
0.020000,131.942793,214.956458,113.064285,22.053544,-119.347950,0.000000,0.042601
0.020000,132.359689,214.972396,113.481486,19.666585,-119.347950,0.000000,0.033832
0.020000,132.728984,214.983467,113.850948,17.279626,-119.347950,0.000000,0.026121
0.020000,133.050623,214.990796,114.172671,14.892667,-119.347950,-0.000000,0.019449
0.020000,133.324568,214.995350,114.446655,12.505708,-119.347950,0.000000,0.013799
0.020000,133.550798,214.997946,114.672899,10.118749,-119.347950,-0.000000,0.009157
0.020000,133.729298,214.999255,114.851405,7.731790,-119.347950,0.000000,0.005508
0.020000,133.860063,214.999801,114.982171,5.344831,-119.347950,-0.000000,0.002844
0.020000,133.943090,214.999967,115.065198,2.957872,-119.347950,0.000000,0.001155
0.020000,133.984431,214.999998,115.106539,1.176261,-89.080510,1513.371990,0.000316
0.020000,133.998097,215.000000,115.120205,0.190304,-49.297860,1989.132496,0.000039
0.020000,134.000000,215.000000,115.122108,0.000000,-9.515210,1989.132496,6.283185
0.020000,134.000000,215.000000,115.122108,0.000000,0.000000,475.760506,6.283185
