dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,75.570972,106.679993,65.283336,20.276895,-117.236339,0.000000,4.405428
0.020000,75.453948,106.316266,65.665427,17.932168,-117.236339,-0.000000,4.396763
0.020000,75.348665,105.998034,66.000623,15.587441,-117.236339,0.000000,4.388980
0.020000,75.256112,105.724993,66.288925,13.242715,-117.236339,-0.000000,4.382151
0.020000,75.177170,105.496859,66.530332,10.897988,-117.236339,0.000000,4.376335
0.020000,75.112592,105.313379,66.724844,8.553261,-117.236339,-0.000000,4.371586
0.020000,75.062998,105.174341,66.872462,6.208534,-117.236339,0.000000,4.367944
0.020000,75.028868,105.079577,66.973186,3.863808,-117.236339,0.000000,4.365439
0.020000,75.009591,105.026381,67.029767,1.794296,-103.475573,688.038308,4.364026
0.020000,75.001732,105.004758,67.052773,0.506360,-64.396793,1953.938980,4.363450
0.020000,75.000000,105.000000,67.057837,0.000000,-25.318013,1953.938980,4.363323
0.020000,75.000000,105.000000,67.057837,0.000000,0.000000,1265.900672,4.363323
